,Tweet,Date,Label
11769,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11770,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11771,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11772,if tiafoe hang federer set hopefully hell get better quite entertaining player,"If Tiafoe can hang with Federer for 5 sets at 19, hopefully he'll only get better. Quite the entertaining player. #USOpen",1
11773,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11774,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11775,this really un federer kind win federer though crowd loved sheer drama roger came winner,This was really a Un-Federer kind of win for Federer. Though crowd loved it. Sheer drama but Roger came out the winner. #USOpen,1
11776,sportscenter open you bet win federer,"Sportscenter opens with ""You had to bet $3,000 to win $100 on Federer"". #USOpen #LegalizeIt",0
11777,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11778,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11779,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11780,what long strange trip it been roger federer survives five set france tiafoe reach second round,What A Long Strange Trip It's Been: Roger Federer survives in five sets against Frances Tiafoe to reach second round. #USOpen,0
11781,omg match please roger give break heart,Omg this match !!!!! 😱😱 Please Roger give us a break... my heart !! 😂😂 #USopen,0
11782,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11783,game set match federer,"Game, Set, Match. Federer. #USOpen",1
11784,federer one favorite really pulling tiafoe what match bright future ahead tiafoe,"Federer is one of my favorites, but I was really pulling for Tiafoe there. What a match! Bright future ahead for Tiafoe! #USOpen",1
11785,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11786,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11787,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11788,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11789,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11790,rt federer break right back take match set coytztbvnhp,RT @theScore: Federer breaks right back to take the match in 5 sets. 👏🏻 #USOpen https://t.co/5ytzTBVNHP,1
11791,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11792,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11793,nice embrace weirdest hmin setter st rd tonight francis lost roger win cokkmyoqijj,"Nice embrace #Federer &amp; #Tiafoe weirdest 2h37min 5 setter 1st rd #usopen tonight. Francis lost it, not a Roger win https://t.co/kKMyoQ0IJJ",0
11794,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11795,thats roger federer move,"That's it. Roger Federer moves on in the #USOpen - 4-6, 6-2, 6-1, 1-6, 6-4.",1
11796,to take two point like row roger rd set amazing,To take two points like that in a row from Roger at 5-3 3rd set is amazing! #USOpen #Tiafoe,1
11797,he still goat,He's still the GOAT #Federer #USOpen,0
11798,rt roger survives federer tiafoe reach,"RT @josemorgado: ROGER SURVIVES. Federer d. Tiafoe 4-6, 6-2, 6-1, 1-6, 6-4, in 2h37, to reach the #USOpen R2",0
11799,rt day since roger federer lost american grand slam,RT @bet365_aus: Days since Roger Federer lost to an American at a Grand Slam - 5840.,0
11800,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11801,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11802,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11803,rt this year old france tiafoe broke roger federers serve fifth set coddkvtqm,RT @keithboykin: This 19-year-old Frances Tiafoe just broke Roger Federer's serve in the fifth set at the #USOpen! https://t.co/DDk93vTQm0,0
11804,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11805,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11806,rt roger survives federer tiafoe reach,"RT @josemorgado: ROGER SURVIVES. Federer d. Tiafoe 4-6, 6-2, 6-1, 1-6, 6-4, in 2h37, to reach the #USOpen R2",0
11807,kudos france tiafoe yr old playing five setter federer,kudos to Frances Tiafoe a 19 yr old  for playing out a  five-setter against Federer !! #usopen,0
11808,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11809,rt roger survives federer tiafoe reach,"RT @josemorgado: ROGER SURVIVES. Federer d. Tiafoe 4-6, 6-2, 6-1, 1-6, 6-4, in 2h37, to reach the #USOpen R2",0
11810,rt this year old france tiafoe broke roger federers serve fifth set coddkvtqm,RT @keithboykin: This 19-year-old Frances Tiafoe just broke Roger Federer's serve in the fifth set at the #USOpen! https://t.co/DDk93vTQm0,0
11811,that maybe worst tennis ive ever seen roger play credit tiafoe resilience play bright future,"That was maybe the worst tennis I've ever seen Roger play but credit to Tiafoe for his resilience &amp; play, bright future #USOpen",0
11812,this federer tiafoe match place enjoyable one great hustle effort tiafoe,"This Federer - Tiafoe match was all over the place, but it was an enjoyable one. Great hustle and effort, Tiafoe. #USOpen",1
11813,what performance roger federer suffered lot year old player,What a performance by #Tiafoe ! Roger Federer suffered a lot against this 19 years old player #USOpen,1
11814,rt federer break right back take match set coytztbvnhp,RT @theScore: Federer breaks right back to take the match in 5 sets. 👏🏻 #USOpen https://t.co/5ytzTBVNHP,1
11815,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11816,hope federer remains ok rest open,@ChrissieEvert @FTiafoe @rogerfederer I hope federer remains ok for rest of open #usopen,1
11817,how fitting cheesy short slice backhand federer take power player match point,How fitting that a cheesy short slice backhand from Federer takes out the power player on match point #usopen #SameAtAllLevels,1
11818,rt federer may have won,RT @blogdiva: FEDERER MAY HAVE WON,1
11819,federer escape look awful ha raise level even win quarter let alone take trophy,"Federer escapes but looks awful. Has to raise his level to even win his quarter, let alone take the trophy #USOpen",0
11820,federer pulled away end notice served this kid special,Federer pulled away at the end but notice has been served. This kid is special #Tiafoe #USOpen,0
11821,rt federer five quirky set spread win game tiafoes,RT @5NEWSAndrew: Federer through in five quirky sets spread over 2:37. Wins 23 games to Tiafoe's 19. #USOpen,0
11822,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11823,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11824,huge tiafoe very tough federer didnt look right movement bh poor many player would beaten nite,Huge from Tiafoe. Very tough. Federer didn't look right. Movement and BH poor. Many players would have beaten him 2nite #usopen #survival,0
11825,rt federer survives round thriller year old france tiafoe advance nd round colpsww,RT @BleacherReport: Federer survives 5-round thriller vs. 19-year-old Frances Tiafoe to advance to 2nd round of #USOpen https://t.co/LP2SWw…,0
11826,the goat got worried minute,The GOAT got us all worried for a minute there. #USOpen #Federer,0
11827,rt improves win federer th win nd,RT @ATPMediaInfo: .@rogerfederer improves to 17-0 in 1R @usopen with 46 62 61 16 64 win over #Tiafoe. Federer 79th #USOpen win 2nd-most (w/…,0
11828,roger win,ROGER WINS! 🍫🍫🍫,0
11829,rt it took five set federer survives remarkable fight year old tiafoe win,"RT @SI_Tennis: It took five sets but Federer survives a remarkable fight from 19-year-old Tiafoe, wins 46, 62, 61, 16, 64 #USOpen https://t…",0
11830,rt it over roger federer survives staunch first round challenge american france tiafoe,"RT @Tennis: IT'S OVER. Roger Federer survives a staunch first-round challenge from American Frances Tiafoe at the #USOpen, 4-6, 6-2, 6-1, 1…",1
11831,amazing match today you kill man so sorry st match roger deserved,"@FTiafoe Amazing match today!! You kill it man! So sorry that your 1st match was against Roger, you deserved more! #USOpen",0
11832,outstanding effort france tiafoe roger federer itll exciting see future tennis hold,Outstanding effort from Frances Tiafoe against Roger Federer. It'll be exciting to see what the future of US tennis holds! #USOpen,1
11833,roger federer survives upset scare year old american france tiafoe,"(3) Roger Federer survives upset scare from 19-year old American Frances Tiafoe(4-6, 6-2, 6-1, 1-6, 6-4) #USOpen",0
11834,thanks heart attack federer phew,"Thanks for the heart attack Federer, phew 😅 #USOpen",1
11835,after whirlwind set match federer win congrats rfed hand france tiafoe,"After a whirlwind 5-set match, Federer wins! Congrats RFed, hands down to Frances Tiafoe! #USOpen",1
11836,work couldnt quite take goat congrats young man youre future tennis,.@FTiafoe doing work but couldn't quite take down the GOAT. Congrats young man. You're the future of tennis. #usopen,1
